event_id,session_id,user_id,event_timestamp,event_name,page_path,value
E00090730,S0029267,U010934,2025-04-21 18:41:16,page_view,/product/nike-air-max,0.0
E00090731,S0029267,U010934,2025-04-21 18:40:54,add_to_cart,/cart,187.84
E00090732,S0029268,U008936,2025-04-21 16:29:33,page_view,/,0.0
E00090733,S0029268,U008936,2025-04-21 16:30:04,page_view,/cart,0.0
E00090734,S0029269,U014270,2025-04-21 23:53:08,page_view,/,0.0
E00090735,S0029270,U009540,2025-04-21 16:37:38,page_view,/,0.0
E00090736,S0029270,U009540,2025-04-21 16:41:49,page_view,/cart,0.0
E00090737,S0029270,U009540,2025-04-21 16:46:00,page_view,/cart,0.0
E00090738,S0029270,U009540,2025-04-21 16:41:24,view_item,/product/adidas-ultraboost,0.0
E00090739,S0029271,U012552,2025-04-21 18:42:29,page_view,/,0.0
E00090740,S0029272,U005598,2025-04-21 12:35:20,page_view,/product/puma-suede,0.0
E00090741,S0029272,U005598,2025-04-21 12:36:25,page_view,/category/running,0.0
E00090742,S0029273,U005694,2025-04-21 12:16:47,page_view,/blog/running-tips,0.0
E00090743,S0029273,U005694,2025-04-21 12:17:41,page_view,/category/sneakers,0.0
E00090744,S0029273,U005694,2025-04-21 12:18:36,page_view,/category/running,0.0
E00090745,S0029273,U005694,2025-04-21 12:19:30,page_view,/blog/running-tips,0.0
E00090746,S0029273,U005694,2025-04-21 12:17:52,view_item,/product/adidas-ultraboost,0.0
E00090747,S0029273,U005694,2025-04-21 12:18:36,add_to_cart,/cart,73.6
E00090748,S0029274,U003117,2025-04-21 08:21:45,page_view,/,0.0
E00090749,S0029274,U003117,2025-04-21 08:23:08,page_view,/account,0.0
E00090750,S0029274,U003117,2025-04-21 08:24:31,page_view,/blog/shoe-care,0.0
E00090751,S0029274,U003117,2025-04-21 08:23:49,add_to_cart,/cart,168.36
E00090752,S0029275,U002354,2025-04-21 06:09:48,page_view,/,0.0
E00090753,S0029275,U002354,2025-04-21 06:09:52,page_view,/product/nike-air-max,0.0
E00090754,S0029275,U002354,2025-04-21 06:09:57,page_view,/category/running,0.0
E00090755,S0029275,U002354,2025-04-21 06:10:02,page_view,/category/running,0.0
E00090756,S0029275,U002354,2025-04-21 06:10:07,page_view,/blog/shoe-care,0.0
E00090757,S0029275,U002354,2025-04-21 06:10:12,page_view,/category/sneakers,0.0
E00090758,S0029275,U002354,2025-04-21 06:10:17,page_view,/category/sneakers,0.0
E00090759,S0029275,U002354,2025-04-21 06:10:05,add_to_cart,/cart,151.77
E00090760,S0029276,U002133,2025-04-21 17:48:11,page_view,/product/nike-air-max,0.0
E00090761,S0029277,U004239,2025-04-21 19:35:50,page_view,/,0.0
E00090762,S0029278,U004024,2025-04-21 06:06:42,page_view,/,0.0
E00090763,S0029278,U004024,2025-04-21 06:07:34,page_view,/category/running,0.0
E00090764,S0029278,U004024,2025-04-21 06:08:26,page_view,/category/sneakers,0.0
E00090765,S0029278,U004024,2025-04-21 06:08:00,add_to_cart,/cart,87.44
E00090766,S0029279,U006485,2025-04-21 17:56:14,page_view,/category/sneakers,0.0
E00090767,S0029280,U011298,2025-04-21 16:51:32,page_view,/checkout,0.0
E00090768,S0029280,U011298,2025-04-21 16:51:44,page_view,/category/running,0.0
E00090769,S0029280,U011298,2025-04-21 16:51:56,page_view,/product/adidas-ultraboost,0.0
E00090770,S0029280,U011298,2025-04-21 16:52:08,page_view,/account,0.0
E00090771,S0029280,U011298,2025-04-21 16:51:46,view_item,/product/adidas-ultraboost,0.0
E00090772,S0029280,U011298,2025-04-21 16:51:56,add_to_cart,/cart,54.31
E00090773,S0029281,U013296,2025-04-21 08:10:54,page_view,/category/running,0.0
E00090774,S0029281,U013296,2025-04-21 08:11:08,page_view,/product/adidas-ultraboost,0.0
E00090775,S0029281,U013296,2025-04-21 08:11:23,page_view,/category/sneakers,0.0
E00090776,S0029281,U013296,2025-04-21 08:11:38,page_view,/blog/running-tips,0.0
E00090777,S0029281,U013296,2025-04-21 08:11:52,page_view,/checkout,0.0
E00090778,S0029281,U013296,2025-04-21 08:12:07,page_view,/blog/shoe-care,0.0
E00090779,S0029281,U013296,2025-04-21 08:12:22,page_view,/account,0.0
E00090780,S0029281,U013296,2025-04-21 08:12:36,page_view,/account,0.0
E00090781,S0029281,U013296,2025-04-21 08:12:51,page_view,/product/nike-air-max,0.0
E00090782,S0029281,U013296,2025-04-21 08:13:06,page_view,/product/nike-air-max,0.0
E00090783,S0029281,U013296,2025-04-21 08:13:20,page_view,/category/boots,0.0
E00090784,S0029281,U013296,2025-04-21 08:13:35,page_view,/category/sneakers,0.0
E00090785,S0029281,U013296,2025-04-21 08:13:50,page_view,/category/boots,0.0
E00090786,S0029281,U013296,2025-04-21 08:14:04,page_view,/,0.0
E00090787,S0029281,U013296,2025-04-21 08:14:19,page_view,/product/puma-suede,0.0
E00090788,S0029281,U013296,2025-04-21 08:14:34,page_view,/cart,0.0
E00090789,S0029281,U013296,2025-04-21 08:14:48,page_view,/product/puma-suede,0.0
E00090790,S0029281,U013296,2025-04-21 08:15:03,page_view,/product/puma-suede,0.0
E00090791,S0029281,U013296,2025-04-21 08:15:18,page_view,/account,0.0
E00090792,S0029281,U013296,2025-04-21 08:13:13,add_to_cart,/cart,181.77
E00090793,S0029282,U001448,2025-04-21 10:41:15,page_view,/,0.0
E00090794,S0029283,U014067,2025-04-21 22:13:59,page_view,/cart,0.0
E00090795,S0029284,U010333,2025-04-21 02:53:45,page_view,/category/running,0.0
E00090796,S0029284,U010333,2025-04-21 02:54:13,page_view,/category/sneakers,0.0
E00090797,S0029284,U010333,2025-04-21 02:54:41,page_view,/,0.0
E00090798,S0029284,U010333,2025-04-21 02:54:27,add_to_cart,/cart,62.59
E00090799,S0029285,U009563,2025-04-21 18:50:45,page_view,/,0.0
E00090800,S0029285,U009563,2025-04-21 18:51:20,page_view,/,0.0
E00090801,S0029285,U009563,2025-04-21 18:51:56,page_view,/,0.0
E00090802,S0029286,U010093,2025-04-21 11:58:05,page_view,/checkout,0.0
E00090803,S0029286,U010093,2025-04-21 11:58:22,page_view,/category/sneakers,0.0
E00090804,S0029286,U010093,2025-04-21 11:58:39,page_view,/checkout,0.0
E00090805,S0029286,U010093,2025-04-21 11:58:57,page_view,/category/boots,0.0
E00090806,S0029286,U010093,2025-04-21 11:59:14,page_view,/,0.0
E00090807,S0029286,U010093,2025-04-21 11:59:32,page_view,/category/running,0.0
E00090808,S0029286,U010093,2025-04-21 11:59:49,page_view,/category/boots,0.0
E00090809,S0029286,U010093,2025-04-21 12:00:06,page_view,/blog/shoe-care,0.0
E00090810,S0029286,U010093,2025-04-21 12:00:24,page_view,/cart,0.0
E00090811,S0029286,U010093,2025-04-21 12:00:41,page_view,/,0.0
E00090812,S0029286,U010093,2025-04-21 12:00:59,page_view,/category/sneakers,0.0
E00090813,S0029286,U010093,2025-04-21 12:01:16,page_view,/,0.0
E00090814,S0029287,U005846,2025-04-21 16:50:56,page_view,/product/nike-air-max,0.0
E00090815,S0029287,U005846,2025-04-21 16:51:12,page_view,/product/nike-air-max,0.0
E00090816,S0029288,U008766,2025-04-21 14:52:31,page_view,/blog/shoe-care,0.0
E00090817,S0029289,U010617,2025-04-21 18:34:41,page_view,/,0.0
E00090818,S0029289,U010617,2025-04-21 18:34:52,page_view,/category/running,0.0
E00090819,S0029289,U010617,2025-04-21 18:35:04,page_view,/product/adidas-ultraboost,0.0
E00090820,S0029290,U001139,2025-04-21 08:16:50,page_view,/,0.0
E00090821,S0029291,U007590,2025-04-21 13:08:08,page_view,/category/running,0.0
E00090822,S0029291,U007590,2025-04-21 13:08:20,page_view,/,0.0
E00090823,S0029291,U007590,2025-04-21 13:08:33,page_view,/,0.0
E00090824,S0029291,U007590,2025-04-21 13:08:46,page_view,/blog/shoe-care,0.0
E00090825,S0029291,U007590,2025-04-21 13:08:59,page_view,/category/sneakers,0.0
E00090826,S0029291,U007590,2025-04-21 13:09:12,page_view,/,0.0
E00090827,S0029291,U007590,2025-04-21 13:09:25,page_view,/,0.0
E00090828,S0029292,U011094,2025-04-21 13:29:57,page_view,/category/sneakers,0.0
E00090829,S0029293,U003360,2025-04-21 11:23:34,page_view,/account,0.0
E00090830,S0029294,U012525,2025-04-21 12:51:50,page_view,/checkout,0.0
E00090831,S0029295,U013240,2025-04-21 12:14:50,page_view,/category/boots,0.0
E00090832,S0029295,U013240,2025-04-21 12:15:09,page_view,/,0.0
E00090833,S0029295,U013240,2025-04-21 12:15:29,page_view,/product/nike-air-max,0.0
E00090834,S0029295,U013240,2025-04-21 12:15:49,page_view,/,0.0
E00090835,S0029295,U013240,2025-04-21 12:16:09,page_view,/category/boots,0.0
E00090836,S0029295,U013240,2025-04-21 12:16:29,page_view,/product/adidas-ultraboost,0.0
E00090837,S0029295,U013240,2025-04-21 12:16:49,page_view,/,0.0
E00090838,S0029295,U013240,2025-04-21 12:17:09,page_view,/category/running,0.0
E00090839,S0029296,U014806,2025-04-21 11:52:29,page_view,/category/running,0.0
E00090840,S0029296,U014806,2025-04-21 11:53:27,page_view,/product/adidas-ultraboost,0.0
E00090841,S0029297,U010467,2025-04-21 09:01:48,page_view,/category/boots,0.0
E00090842,S0029298,U009054,2025-04-21 15:47:59,page_view,/blog/shoe-care,0.0
E00090843,S0029298,U009054,2025-04-21 15:48:06,page_view,/,0.0
E00090844,S0029298,U009054,2025-04-21 15:48:13,page_view,/product/nike-air-max,0.0
E00090845,S0029298,U009054,2025-04-21 15:48:21,page_view,/category/running,0.0
E00090846,S0029298,U009054,2025-04-21 15:48:28,page_view,/product/adidas-ultraboost,0.0
E00090847,S0029298,U009054,2025-04-21 15:48:36,page_view,/product/nike-air-max,0.0
E00090848,S0029298,U009054,2025-04-21 15:48:43,page_view,/blog/running-tips,0.0
E00090849,S0029298,U009054,2025-04-21 15:48:14,view_item,/product/adidas-ultraboost,0.0
E00090850,S0029299,U007210,2025-04-21 07:58:40,page_view,/,0.0
E00090851,S0029300,U014937,2025-04-21 11:06:04,page_view,/,0.0
E00090852,S0029300,U014937,2025-04-21 11:06:48,page_view,/,0.0
E00090853,S0029300,U014937,2025-04-21 11:07:33,page_view,/blog/running-tips,0.0
E00090854,S0029300,U014937,2025-04-21 11:08:18,page_view,/category/running,0.0
E00090855,S0029300,U014937,2025-04-21 11:09:03,page_view,/,0.0
E00090856,S0029300,U014937,2025-04-21 11:09:48,page_view,/category/sneakers,0.0
E00090857,S0029300,U014937,2025-04-21 11:10:33,page_view,/blog/shoe-care,0.0
E00090858,S0029300,U014937,2025-04-21 11:11:17,page_view,/cart,0.0
E00090859,S0029300,U014937,2025-04-21 11:12:02,page_view,/product/adidas-ultraboost,0.0
E00090860,S0029300,U014937,2025-04-21 11:12:47,page_view,/category/boots,0.0
E00090861,S0029300,U014937,2025-04-21 11:13:32,page_view,/blog/running-tips,0.0
E00090862,S0029300,U014937,2025-04-21 11:14:17,page_view,/blog/running-tips,0.0
E00090863,S0029300,U014937,2025-04-21 11:10:33,add_to_cart,/cart,179.03
E00090864,S0029301,U011886,2025-04-21 22:35:02,page_view,/category/sneakers,0.0
E00090865,S0029302,U011011,2025-04-21 12:06:48,page_view,/product/nike-air-max,0.0
E00090866,S0029302,U011011,2025-04-21 12:06:51,page_view,/category/sneakers,0.0
E00090867,S0029302,U011011,2025-04-21 12:06:54,page_view,/category/boots,0.0
E00090868,S0029302,U011011,2025-04-21 12:06:58,page_view,/contact,0.0
E00090869,S0029302,U011011,2025-04-21 12:07:01,page_view,/category/sneakers,0.0
E00090870,S0029302,U011011,2025-04-21 12:07:04,page_view,/category/running,0.0
E00090871,S0029302,U011011,2025-04-21 12:06:54,view_item,/product/nike-air-max,0.0
E00090872,S0029303,U004146,2025-04-21 18:39:42,page_view,/blog/running-tips,0.0
E00090873,S0029304,U000548,2025-04-21 06:08:18,page_view,/category/sneakers,0.0
E00090874,S0029304,U000548,2025-04-21 06:09:38,page_view,/category/running,0.0
E00090875,S0029304,U000548,2025-04-21 06:10:58,page_view,/,0.0
E00090876,S0029304,U000548,2025-04-21 06:12:18,page_view,/blog/running-tips,0.0
E00090877,S0029304,U000548,2025-04-21 06:13:38,page_view,/category/sneakers,0.0
E00090878,S0029304,U000548,2025-04-21 06:14:58,page_view,/,0.0
E00090879,S0029305,U010573,2025-04-21 00:19:32,page_view,/category/running,0.0
E00090880,S0029305,U010573,2025-04-21 00:19:36,page_view,/,0.0
E00090881,S0029305,U010573,2025-04-21 00:19:40,page_view,/product/nike-air-max,0.0
E00090882,S0029305,U010573,2025-04-21 00:19:44,page_view,/category/sneakers,0.0
E00090883,S0029305,U010573,2025-04-21 00:19:48,page_view,/,0.0
E00090884,S0029305,U010573,2025-04-21 00:19:52,page_view,/category/sneakers,0.0
E00090885,S0029305,U010573,2025-04-21 00:19:56,page_view,/blog/shoe-care,0.0
E00090886,S0029305,U010573,2025-04-21 00:20:00,page_view,/category/sneakers,0.0
E00090887,S0029305,U010573,2025-04-21 00:20:04,page_view,/product/puma-suede,0.0
E00090888,S0029306,U014939,2025-04-21 18:11:16,page_view,/,0.0
E00090889,S0029306,U014939,2025-04-21 18:12:12,page_view,/,0.0
E00090890,S0029307,U013592,2025-04-21 13:18:44,page_view,/category/boots,0.0
E00090891,S0029307,U013592,2025-04-21 13:20:40,page_view,/cart,0.0
E00090892,S0029307,U013592,2025-04-21 13:22:36,page_view,/,0.0
E00090893,S0029307,U013592,2025-04-21 13:20:28,view_item,/product/nike-air-max,0.0
E00090894,S0029308,U010158,2025-04-21 15:44:55,page_view,/product/adidas-ultraboost,0.0
E00090895,S0029309,U011756,2025-04-21 13:25:53,page_view,/,0.0
E00090896,S0029309,U011756,2025-04-21 13:26:52,page_view,/blog/running-tips,0.0
E00090897,S0029310,U001235,2025-04-21 11:19:12,page_view,/category/sneakers,0.0
E00090898,S0029311,U001922,2025-04-21 22:47:58,page_view,/product/adidas-ultraboost,0.0
E00090899,S0029311,U001922,2025-04-21 22:48:30,page_view,/,0.0
E00090900,S0029312,U007646,2025-04-21 20:04:36,page_view,/blog/running-tips,0.0
E00090901,S0029312,U007646,2025-04-21 20:04:55,page_view,/category/boots,0.0
E00090902,S0029312,U007646,2025-04-21 20:04:47,view_item,/product/adidas-ultraboost,0.0
E00090903,S0029313,U004713,2025-04-21 18:09:38,page_view,/cart,0.0
E00090904,S0029313,U004713,2025-04-21 18:10:04,page_view,/,0.0
E00090905,S0029313,U004713,2025-04-21 18:10:30,page_view,/category/sneakers,0.0
E00090906,S0029313,U004713,2025-04-21 18:10:57,page_view,/checkout,0.0
E00090907,S0029313,U004713,2025-04-21 18:11:23,page_view,/product/nike-air-max,0.0
E00090908,S0029314,U000542,2025-04-21 09:29:05,page_view,/,0.0
E00090909,S0029314,U000542,2025-04-21 09:29:09,page_view,/category/running,0.0
E00090910,S0029314,U000542,2025-04-21 09:29:13,page_view,/category/boots,0.0
E00090911,S0029314,U000542,2025-04-21 09:29:17,page_view,/category/sneakers,0.0
E00090912,S0029314,U000542,2025-04-21 09:29:21,page_view,/product/nike-air-max,0.0
E00090913,S0029314,U000542,2025-04-21 09:29:25,page_view,/product/nike-air-max,0.0
E00090914,S0029314,U000542,2025-04-21 09:29:29,page_view,/,0.0
E00090915,S0029314,U000542,2025-04-21 09:29:33,page_view,/,0.0
E00090916,S0029314,U000542,2025-04-21 09:29:21,add_to_cart,/cart,51.01
E00090917,S0029315,U006414,2025-04-21 07:19:37,page_view,/product/nike-air-max,0.0
E00090918,S0029315,U006414,2025-04-21 07:20:44,page_view,/category/boots,0.0
E00090919,S0029316,U008723,2025-04-21 15:27:52,page_view,/blog/running-tips,0.0
E00090920,S0029317,U011070,2025-04-21 17:10:58,page_view,/contact,0.0
E00090921,S0029318,U007875,2025-04-21 18:33:06,page_view,/cart,0.0
E00090922,S0029318,U007875,2025-04-21 18:33:31,page_view,/,0.0
E00090923,S0029318,U007875,2025-04-21 18:33:56,page_view,/cart,0.0
E00090924,S0029318,U007875,2025-04-21 18:34:22,page_view,/blog/running-tips,0.0
E00090925,S0029318,U007875,2025-04-21 18:34:47,page_view,/product/adidas-ultraboost,0.0
E00090926,S0029318,U007875,2025-04-21 18:35:13,page_view,/blog/shoe-care,0.0
E00090927,S0029318,U007875,2025-04-21 18:35:38,page_view,/category/running,0.0
E00090928,S0029319,U013380,2025-04-21 12:02:23,page_view,/blog/shoe-care,0.0
E00090929,S0029319,U013380,2025-04-21 12:03:10,page_view,/category/running,0.0
E00090930,S0029319,U013380,2025-04-21 12:03:57,page_view,/category/running,0.0
E00090931,S0029319,U013380,2025-04-21 12:03:05,view_item,/product/nike-air-max,0.0
E00090932,S0029320,U005398,2025-04-21 09:04:02,page_view,/product/puma-suede,0.0
E00090933,S0029320,U005398,2025-04-21 09:04:23,page_view,/category/running,0.0
E00090934,S0029320,U005398,2025-04-21 09:04:45,page_view,/category/running,0.0
E00090935,S0029320,U005398,2025-04-21 09:05:06,page_view,/category/sneakers,0.0
E00090936,S0029320,U005398,2025-04-21 09:05:28,page_view,/category/running,0.0
E00090937,S0029320,U005398,2025-04-21 09:05:49,page_view,/category/running,0.0
E00090938,S0029320,U005398,2025-04-21 09:04:40,view_item,/product/adidas-ultraboost,0.0
E00090939,S0029321,U007062,2025-04-21 13:52:45,page_view,/product/puma-suede,0.0
E00090940,S0029322,U013707,2025-04-21 11:22:46,page_view,/cart,0.0
E00090941,S0029323,U013074,2025-04-21 13:47:56,page_view,/,0.0
E00090942,S0029323,U013074,2025-04-21 13:48:04,page_view,/,0.0
E00090943,S0029323,U013074,2025-04-21 13:48:13,page_view,/category/running,0.0
E00090944,S0029324,U011928,2025-04-21 06:09:13,page_view,/,0.0
E00090945,S0029325,U010764,2025-04-21 11:01:59,page_view,/,0.0
E00090946,S0029325,U010764,2025-04-21 11:02:49,page_view,/category/sneakers,0.0
E00090947,S0029325,U010764,2025-04-21 11:03:39,page_view,/category/sneakers,0.0
E00090948,S0029326,U008198,2025-04-21 13:18:45,page_view,/product/puma-suede,0.0
E00090949,S0029327,U002607,2025-04-21 17:11:57,page_view,/,0.0
E00090950,S0029328,U009890,2025-04-21 13:47:39,page_view,/blog/running-tips,0.0
E00090951,S0029329,U013477,2025-04-21 13:08:02,page_view,/cart,0.0
E00090952,S0029330,U004275,2025-04-21 16:41:40,page_view,/product/puma-suede,0.0
E00090953,S0029331,U010957,2025-04-21 11:02:18,page_view,/cart,0.0
E00090954,S0029331,U010957,2025-04-21 11:02:38,page_view,/cart,0.0
E00090955,S0029331,U010957,2025-04-21 11:02:58,page_view,/,0.0
E00090956,S0029331,U010957,2025-04-21 11:03:18,page_view,/cart,0.0
E00090957,S0029331,U010957,2025-04-21 11:02:58,add_to_cart,/cart,126.0
E00090958,S0029332,U001156,2025-04-21 11:02:52,page_view,/checkout,0.0
E00090959,S0029333,U010432,2025-04-21 20:06:11,page_view,/category/running,0.0
E00090960,S0029334,U001646,2025-04-21 11:34:35,page_view,/account,0.0
E00090961,S0029335,U009926,2025-04-21 06:39:04,page_view,/category/sneakers,0.0
E00090962,S0029335,U009926,2025-04-21 06:40:44,page_view,/cart,0.0
E00090963,S0029336,U001662,2025-04-21 15:52:50,page_view,/,0.0
E00090964,S0029336,U001662,2025-04-21 15:52:52,page_view,/product/nike-air-max,0.0
E00090965,S0029336,U001662,2025-04-21 15:52:54,page_view,/product/nike-air-max,0.0
E00090966,S0029336,U001662,2025-04-21 15:52:56,page_view,/blog/shoe-care,0.0
E00090967,S0029336,U001662,2025-04-21 15:52:58,page_view,/blog/shoe-care,0.0
E00090968,S0029337,U014219,2025-04-21 11:57:52,page_view,/product/nike-air-max,0.0
E00090969,S0029338,U012024,2025-04-21 11:52:47,page_view,/blog/running-tips,0.0
E00090970,S0029338,U012024,2025-04-21 11:52:56,page_view,/category/running,0.0
E00090971,S0029338,U012024,2025-04-21 11:53:06,page_view,/,0.0
E00090972,S0029338,U012024,2025-04-21 11:53:15,page_view,/category/running,0.0
E00090973,S0029338,U012024,2025-04-21 11:52:58,view_item,/product/nike-air-max,0.0
E00090974,S0029338,U012024,2025-04-21 11:53:06,add_to_cart,/cart,99.97
E00090975,S0029339,U009035,2025-04-21 11:40:30,page_view,/category/sneakers,0.0
E00090976,S0029340,U009207,2025-04-21 19:12:02,page_view,/,0.0
E00090977,S0029340,U009207,2025-04-21 19:12:43,page_view,/category/sneakers,0.0
E00090978,S0029340,U009207,2025-04-21 19:13:24,page_view,/category/running,0.0
E00090979,S0029341,U003095,2025-04-21 21:16:28,page_view,/blog/running-tips,0.0
E00090980,S0029341,U003095,2025-04-21 21:17:16,page_view,/,0.0
E00090981,S0029341,U003095,2025-04-21 21:18:04,page_view,/category/sneakers,0.0
E00090982,S0029341,U003095,2025-04-21 21:17:40,add_to_cart,/cart,149.9
E00090983,S0029342,U004875,2025-04-21 12:52:09,page_view,/account,0.0
E00090984,S0029342,U004875,2025-04-21 12:52:14,page_view,/,0.0
E00090985,S0029342,U004875,2025-04-21 12:52:20,page_view,/,0.0
E00090986,S0029342,U004875,2025-04-21 12:52:26,page_view,/product/adidas-ultraboost,0.0
E00090987,S0029342,U004875,2025-04-21 12:52:32,page_view,/checkout,0.0
E00090988,S0029342,U004875,2025-04-21 12:52:23,add_to_cart,/cart,54.86
E00090989,S0029343,U006900,2025-04-21 20:08:11,page_view,/category/boots,0.0
E00090990,S0029343,U006900,2025-04-21 20:10:45,page_view,/category/boots,0.0
E00090991,S0029343,U006900,2025-04-21 20:09:43,view_item,/product/adidas-ultraboost,0.0
E00090992,S0029344,U003174,2025-04-21 09:40:43,page_view,/category/sneakers,0.0
E00090993,S0029345,U005906,2025-04-21 16:05:04,page_view,/,0.0
E00090994,S0029346,U006410,2025-04-21 19:59:06,page_view,/category/running,0.0
E00090995,S0029347,U004514,2025-04-21 19:09:57,page_view,/product/adidas-ultraboost,0.0
E00090996,S0029348,U012201,2025-04-21 14:22:09,page_view,/,0.0
E00090997,S0029348,U012201,2025-04-21 14:22:34,page_view,/blog/running-tips,0.0
E00090998,S0029349,U006293,2025-04-21 13:43:07,page_view,/product/adidas-ultraboost,0.0
E00090999,S0029350,U007319,2025-04-21 18:34:15,page_view,/category/sneakers,0.0
E00091000,S0029350,U007319,2025-04-21 18:34:34,page_view,/blog/running-tips,0.0
E00091001,S0029350,U007319,2025-04-21 18:34:54,page_view,/category/running,0.0
E00091002,S0029350,U007319,2025-04-21 18:35:13,page_view,/category/sneakers,0.0
E00091003,S0029350,U007319,2025-04-21 18:35:33,page_view,/category/boots,0.0
E00091004,S0029350,U007319,2025-04-21 18:35:52,page_view,/,0.0
E00091005,S0029350,U007319,2025-04-21 18:36:12,page_view,/blog/shoe-care,0.0
E00091006,S0029350,U007319,2025-04-21 18:36:31,page_view,/checkout,0.0
E00091007,S0029350,U007319,2025-04-21 18:36:51,page_view,/category/running,0.0
E00091008,S0029351,U012517,2025-04-21 10:53:41,page_view,/product/nike-air-max,0.0
E00091009,S0029352,U014824,2025-04-21 14:06:31,page_view,/,0.0
E00091010,S0029353,U002127,2025-04-21 17:44:59,page_view,/checkout,0.0
E00091011,S0029354,U005860,2025-04-21 22:26:53,page_view,/,0.0
E00091012,S0029354,U005860,2025-04-21 22:27:02,page_view,/checkout,0.0
E00091013,S0029354,U005860,2025-04-21 22:27:11,page_view,/product/puma-suede,0.0
E00091014,S0029354,U005860,2025-04-21 22:27:21,page_view,/,0.0
E00091015,S0029354,U005860,2025-04-21 22:27:30,page_view,/category/sneakers,0.0
E00091016,S0029354,U005860,2025-04-21 22:27:40,page_view,/category/sneakers,0.0
E00091017,S0029354,U005860,2025-04-21 22:27:49,page_view,/account,0.0
E00091018,S0029354,U005860,2025-04-21 22:27:58,page_view,/,0.0
E00091019,S0029354,U005860,2025-04-21 22:28:08,page_view,/,0.0
E00091020,S0029354,U005860,2025-04-21 22:28:17,page_view,/product/adidas-ultraboost,0.0
E00091021,S0029354,U005860,2025-04-21 22:28:27,page_view,/,0.0
E00091022,S0029354,U005860,2025-04-21 22:28:36,page_view,/product/nike-air-max,0.0
E00091023,S0029355,U014474,2025-04-21 10:46:03,page_view,/,0.0
E00091024,S0029355,U014474,2025-04-21 10:46:51,page_view,/,0.0
E00091025,S0029355,U014474,2025-04-21 10:47:39,page_view,/blog/running-tips,0.0
E00091026,S0029355,U014474,2025-04-21 10:46:46,view_item,/product/nike-air-max,0.0
E00091027,S0029356,U005436,2025-04-21 10:48:57,page_view,/product/puma-suede,0.0
E00091028,S0029357,U014916,2025-04-21 12:32:55,page_view,/product/adidas-ultraboost,0.0
E00091029,S0029357,U014916,2025-04-21 12:33:12,page_view,/,0.0
E00091030,S0029357,U014916,2025-04-21 12:33:30,page_view,/category/sneakers,0.0
E00091031,S0029358,U001341,2025-04-21 13:03:24,page_view,/category/running,0.0
E00091032,S0029358,U001341,2025-04-21 13:04:04,page_view,/account,0.0
E00091033,S0029358,U001341,2025-04-21 13:04:45,page_view,/category/boots,0.0
E00091034,S0029359,U005204,2025-04-21 19:50:21,page_view,/product/nike-air-max,0.0
E00091035,S0029359,U005204,2025-04-21 19:50:34,page_view,/category/sneakers,0.0
E00091036,S0029359,U005204,2025-04-21 19:50:47,page_view,/product/puma-suede,0.0
E00091037,S0029360,U007655,2025-04-21 08:44:30,page_view,/product/adidas-ultraboost,0.0
E00091038,S0029360,U007655,2025-04-21 08:44:48,page_view,/,0.0
E00091039,S0029360,U007655,2025-04-21 08:45:07,page_view,/category/boots,0.0
E00091040,S0029360,U007655,2025-04-21 08:45:26,page_view,/,0.0
E00091041,S0029360,U007655,2025-04-21 08:45:45,page_view,/,0.0
E00091042,S0029360,U007655,2025-04-21 08:46:04,page_view,/category/running,0.0
E00091043,S0029360,U007655,2025-04-21 08:45:26,add_to_cart,/cart,189.03
E00091044,S0029360,U007655,2025-04-21 08:45:49,begin_checkout,/checkout,0.0
E00091045,S0029360,U007655,2025-04-21 08:46:11,purchase,/checkout/success,139.98
E00091046,S0029361,U005100,2025-04-21 22:20:38,page_view,/product/puma-suede,0.0
E00091047,S0029361,U005100,2025-04-21 22:21:20,page_view,/,0.0
E00091048,S0029361,U005100,2025-04-21 22:21:03,view_item,/product/nike-air-max,0.0
E00091049,S0029362,U005376,2025-04-21 11:05:14,page_view,/product/nike-air-max,0.0
E00091050,S0029363,U007643,2025-04-21 13:38:38,page_view,/,0.0
E00091051,S0029363,U007643,2025-04-21 13:40:09,page_view,/category/sneakers,0.0
E00091052,S0029363,U007643,2025-04-21 13:39:32,view_item,/product/nike-air-max,0.0
E00091053,S0029364,U003060,2025-04-21 14:26:08,page_view,/,0.0
E00091054,S0029364,U003060,2025-04-21 14:26:12,page_view,/category/boots,0.0
E00091055,S0029365,U000756,2025-04-21 13:56:06,page_view,/category/sneakers,0.0
E00091056,S0029366,U001324,2025-04-21 11:59:29,page_view,/blog/shoe-care,0.0
E00091057,S0029366,U001324,2025-04-21 11:59:46,page_view,/category/sneakers,0.0
E00091058,S0029366,U001324,2025-04-21 12:00:04,page_view,/,0.0
E00091059,S0029366,U001324,2025-04-21 11:59:55,add_to_cart,/cart,175.37
E00091060,S0029367,U014265,2025-04-21 15:13:57,page_view,/account,0.0
E00091061,S0029367,U014265,2025-04-21 15:15:40,page_view,/checkout,0.0
E00091062,S0029368,U012975,2025-04-21 08:30:17,page_view,/category/running,0.0
E00091063,S0029368,U012975,2025-04-21 08:31:18,page_view,/blog/running-tips,0.0
E00091064,S0029368,U012975,2025-04-21 08:32:20,page_view,/,0.0
E00091065,S0029368,U012975,2025-04-21 08:31:49,add_to_cart,/cart,179.9
E00091066,S0029369,U011582,2025-04-21 00:56:02,page_view,/blog/running-tips,0.0
